3.73,-0.21,-0.17,1497,1503,1134,1497,18.51,-1.50
3.74,-0.22,-0.35,1497,1503,1138,1497,18.51,-1.71
3.74,-0.22,-0.52,1497,1503,1138,1497,18.48,-2.01
3.75,-0.23,-0.70,1493,1507,1142,1493,18.47,-2.23
3.77,-0.23,-0.78,1493,1507,1142,1493,18.47,-2.07
3.77,-0.22,-0.58,1497,1503,1150,1497,18.50,-1.63
3.76,-0.22,-0.44,1497,1503,1150,1497,18.50,-1.62
3.76,-0.22,-0.17,1497,1503,1158,1497,18.50,-1.50
3.77,-0.22,-0.10,1497,1503,1158,1497,18.51,-1.20
3.77,-0.21,0.09,1493,1507,1162,1493,18.54,-1.03
3.77,-0.20,0.31,1493,1507,1162,1493,18.53,-1.10
3.76,-0.20,0.67,1497,1503,1174,1497,18.53,-1.25
3.77,-0.19,0.87,1497,1503,1174,1497,18.51,-1.22
3.78,-0.18,0.75,1497,1503,1178,1497,18.48,-1.09
3.78,-0.18,0.62,1497,1503,1178,1497,18.47,-0.94
3.77,-0.17,0.48,1493,1507,1182,1493,18.45,-0.90
3.76,-0.18,0.48,1493,1507,1182,1493,18.46,-0.89
3.75,-0.18,0.26,1493,1507,1182,1493,18.46,-1.01
3.75,-0.18,-0.09,1493,1507,1182,1493,18.45,-0.99
3.75,-0.18,-0.36,1497,1503,1186,1497,18.45,-1.12
3.75,-0.18,-0.56,1497,1503,1186,1497,18.46,-1.00
3.74,-0.18,-0.53,1497,1503,1190,1497,18.46,-1.11
3.75,-0.19,-0.77,1497,1503,1190,1497,18.45,-1.26
3.75,-0.19,-1.14,1497,1503,1194,1497,18.46,-1.12
3.74,-0.19,-1.21,1497,1503,1194,1497,18.49,-0.67
3.73,-0.19,-1.22,1497,1503,1198,1497,18.47,-0.84
3.74,-0.20,-1.19,1497,1503,1198,1497,18.45,-1.02
3.73,-0.20,-0.89,1493,1507,1202,1493,18.46,-1.00
3.73,-0.20,-0.51,1493,1507,1202,1493,18.47,-0.98
3.73,-0.20,-0.05,1493,1507,1214,1493,18.49,-0.66
